video_path,fine_label,binary_label,best_frame_path,temporal_score,spatial_score
./input_old/1_fake/deepfake/id30_id23_0004.mp4,Deepfake,Fake,pre_output_old/train_img_list/id30_id23_0004.jpg,0.9968683123588562,
./input_old/0_real/04220___1ROUvDcjRG0.13_0.mp4,Real,Real,pre_output_old/train_img_list/04220___1ROUvDcjRG0.13_0.jpg,0.06205875054001808,
./input_old/0_real/03359___0UnQ14FWHYk.36_0.mp4,Real,Real,pre_output_old/train_img_list/03359___0UnQ14FWHYk.36_0.jpg,0.004406264517456293,
./input_old/0_real/00791___1-c2D3xM0ag.14_0.mp4,Real,Real,pre_output_old/train_img_list/00791___1-c2D3xM0ag.14_0.jpg,0.006533106788992882,
./input_old/1_fake/deepfake/id27_id21_0004.mp4,Deepfake,Fake,pre_output_old/train_img_list/id27_id21_0004.jpg,0.9972535967826843,
./input_old/1_fake/aigc/0633.mp4,AIGC,Fake,pre_output_old/train_img_list/0633.jpg,0.9984056353569031,
./input_old/0_real/03794___-ga_tG7PI64.0_4.mp4,Real,Real,pre_output_old/train_img_list/03794___-ga_tG7PI64.0_4.jpg,0.38171905279159546,
./input_old/0_real/03261___3IHDaqbI3ik.3_0.mp4,Real,Real,pre_output_old/train_img_list/03261___3IHDaqbI3ik.3_0.jpg,0.00454178499057889,
./input_old/1_fake/deepfake/id37_id21_0005.mp4,Deepfake,Fake,pre_output_old/train_img_list/id37_id21_0005.jpg,0.9913484454154968,
./input_old/0_real/04508___4swrRQNmM-Q.0_1.mp4,Real,Real,pre_output_old/train_img_list/04508___4swrRQNmM-Q.0_1.jpg,0.0005385741242207587,
./input_old/1_fake/deepfake/id1_id26_0001.mp4,Deepfake,Fake,pre_output_old/train_img_list/id1_id26_0001.jpg,0.9995627999305725,
./input_old/1_fake/deepfake/id23_id4_0002.mp4,Deepfake,Fake,pre_output_old/train_img_list/id23_id4_0002.jpg,0.9993988275527954,
./input_old/1_fake/aigc/0358.mp4,AIGC,Fake,pre_output_old/train_img_list/0358.jpg,0.25937050580978394,
./input_old/0_real/03645___-f4hvEzR54Q.0_0.mp4,Real,Real,pre_output_old/train_img_list/03645___-f4hvEzR54Q.0_0.jpg,0.0006020391010679305,
./input_old/0_real/06087___7jckfbgLKHw.1_3.mp4,Real,Real,pre_output_old/train_img_list/06087___7jckfbgLKHw.1_3.jpg,0.8176450133323669,
./input_old/0_real/04753___6Qe1wX1SMXo.2_0.mp4,Real,Real,pre_output_old/train_img_list/04753___6Qe1wX1SMXo.2_0.jpg,0.0449431873857975,
./input_old/0_real/04979___BnypOGs4Evg.15_4.mp4,Real,Real,pre_output_old/train_img_list/04979___BnypOGs4Evg.15_4.jpg,0.01958717778325081,
./input_old/0_real/00020___4IfLxdZNAz8.0_0.mp4,Real,Real,pre_output_old/train_img_list/00020___4IfLxdZNAz8.0_0.jpg,0.17754492163658142,
./input_old/0_real/01661___1UVitLTvmxU.6_2.mp4,Real,Real,pre_output_old/train_img_list/01661___1UVitLTvmxU.6_2.jpg,0.0011790823191404343,
./input_old/0_real/00818___3j6CEP7B2mA.11_1.mp4,Real,Real,pre_output_old/train_img_list/00818___3j6CEP7B2mA.11_1.jpg,0.00016739557031542063,
./input_old/1_fake/deepfake/id30_id16_0001.mp4,Deepfake,Fake,pre_output_old/train_img_list/id30_id16_0001.jpg,0.9997838139533997,
./input_old/1_fake/deepfake/id17_id9_0001.mp4,Deepfake,Fake,pre_output_old/train_img_list/id17_id9_0001.jpg,0.9971272349357605,
./input_old/1_fake/deepfake/id35_id38_0004.mp4,Deepfake,Fake,pre_output_old/train_img_list/id35_id38_0004.jpg,0.9992966651916504,
./input_old/0_real/00274___022bELBnOxQ.18_1.mp4,Real,Real,pre_output_old/train_img_list/00274___022bELBnOxQ.18_1.jpg,0.28716975450515747,
./input_old/0_real/04981___9aMgtHGD6K0.12_1.mp4,Real,Real,pre_output_old/train_img_list/04981___9aMgtHGD6K0.12_1.jpg,0.005818166304379702,
./input_old/0_real/02874___2pqQVRr3zIU.22_1.mp4,Real,Real,pre_output_old/train_img_list/02874___2pqQVRr3zIU.22_1.jpg,9.75985312834382e-05,
./input_old/0_real/04375___0k9RZ8BNchc.0_3.mp4,Real,Real,pre_output_old/train_img_list/04375___0k9RZ8BNchc.0_3.jpg,0.26024526357650757,
./input_old/0_real/05926___8kEtPv1JHQE.14_0.mp4,Real,Real,pre_output_old/train_img_list/05926___8kEtPv1JHQE.14_0.jpg,0.0018228638218715787,
./input_old/1_fake/deepfake/id19_id26_0009.mp4,Deepfake,Fake,pre_output_old/train_img_list/id19_id26_0009.jpg,0.9995610117912292,
./input_old/0_real/01686___-jlKenA5qv4.15_1.mp4,Real,Real,pre_output_old/train_img_list/01686___-jlKenA5qv4.15_1.jpg,0.003810502588748932,
./input_old/0_real/02700___0XXe5RD77y8.13_4.mp4,Real,Real,pre_output_old/train_img_list/02700___0XXe5RD77y8.13_4.jpg,0.0007423097849823534,
./input_old/1_fake/deepfake/id30_id37_0002.mp4,Deepfake,Fake,pre_output_old/train_img_list/id30_id37_0002.jpg,0.9988976716995239,
./input_old/0_real/01089___-8D05dM6q7U.19_0.mp4,Real,Real,pre_output_old/train_img_list/01089___-8D05dM6q7U.19_0.jpg,0.0049087125808000565,
./input_old/0_real/01174___52TGn8TtAuQ.3_2.mp4,Real,Real,pre_output_old/train_img_list/01174___52TGn8TtAuQ.3_2.jpg,0.014035641215741634,
./input_old/0_real/03471___3aao1JYPmHI.0_5.mp4,Real,Real,pre_output_old/train_img_list/03471___3aao1JYPmHI.0_5.jpg,0.11918778717517853,
./input_old/0_real/04860___7wnZ8PYyXVU.0_0.mp4,Real,Real,pre_output_old/train_img_list/04860___7wnZ8PYyXVU.0_0.jpg,0.0011202897876501083,
./input_old/1_fake/deepfake/id42_id45_0000.mp4,Deepfake,Fake,pre_output_old/train_img_list/id42_id45_0000.jpg,0.9922406673431396,
./input_old/0_real/02267___2f0VQymaa1E.10_1.mp4,Real,Real,pre_output_old/train_img_list/02267___2f0VQymaa1E.10_1.jpg,0.0007394443382509053,
./input_old/1_fake/deepfake/id41_id43_0002.mp4,Deepfake,Fake,pre_output_old/train_img_list/id41_id43_0002.jpg,0.9961168766021729,
./input_old/0_real/02126___58YL9YUi-T8.1_3.mp4,Real,Real,pre_output_old/train_img_list/02126___58YL9YUi-T8.1_3.jpg,0.003768749302253127,
./input_old/1_fake/deepfake/id37_id1_0005.mp4,Deepfake,Fake,pre_output_old/train_img_list/id37_id1_0005.jpg,0.9863839745521545,
./input_old/1_fake/deepfake/id21_id24_0007.mp4,Deepfake,Fake,pre_output_old/train_img_list/id21_id24_0007.jpg,0.9727809429168701,
./input_old/0_real/03122___4wHIGeP17Eo.21_0.mp4,Real,Real,pre_output_old/train_img_list/03122___4wHIGeP17Eo.21_0.jpg,0.0001400657492922619,
./input_old/0_real/04316___3hDo5FqLkAo.19_1.mp4,Real,Real,pre_output_old/train_img_list/04316___3hDo5FqLkAo.19_1.jpg,0.004097436089068651,
./input_old/1_fake/deepfake/id3_id0_0008.mp4,Deepfake,Fake,pre_output_old/train_img_list/id3_id0_0008.jpg,0.9991366267204285,
./input_old/0_real/02784___2mxxaIkLKN4.11_0.mp4,Real,Real,pre_output_old/train_img_list/02784___2mxxaIkLKN4.11_0.jpg,9.776564547792077e-05,
./input_old/0_real/04198___-GxgRKEweyc.1_0.mp4,Real,Real,pre_output_old/train_img_list/04198___-GxgRKEweyc.1_0.jpg,0.00782100111246109,
./input_old/1_fake/aigc/1190.mp4,AIGC,Fake,pre_output_old/train_img_list/1190.jpg,0.9835039377212524,
./input_old/0_real/03635___15XsXZkDKGw.0_0.mp4,Real,Real,pre_output_old/train_img_list/03635___15XsXZkDKGw.0_0.jpg,0.2350427806377411,
./input_old/1_fake/deepfake/id26_id33_0006.mp4,Deepfake,Fake,pre_output_old/train_img_list/id26_id33_0006.jpg,0.9955050945281982,
./input_old/0_real/01075___1Z2ZH_i-uQs.2_0.mp4,Real,Real,pre_output_old/train_img_list/01075___1Z2ZH_i-uQs.2_0.jpg,0.00011065632861573249,
./input_old/0_real/05547___8YVPiR3Wuao.14_1.mp4,Real,Real,pre_output_old/train_img_list/05547___8YVPiR3Wuao.14_1.jpg,0.0003856338153127581,
./input_old/1_fake/deepfake/id11_id7_0009.mp4,Deepfake,Fake,pre_output_old/train_img_list/id11_id7_0009.jpg,0.992668628692627,
./input_old/0_real/03588___-orbC6cSFRc.0_0.mp4,Real,Real,pre_output_old/train_img_list/03588___-orbC6cSFRc.0_0.jpg,0.0006944735650904477,
./input_old/0_real/05163___8IGVcE_RHN8.0_3.mp4,Real,Real,pre_output_old/train_img_list/05163___8IGVcE_RHN8.0_3.jpg,0.0047079818323254585,
./input_old/0_real/03598___300ZtE_JYYw.0_6.mp4,Real,Real,pre_output_old/train_img_list/03598___300ZtE_JYYw.0_6.jpg,0.0013032139977440238,
./input_old/1_fake/deepfake/id28_id17_0003.mp4,Deepfake,Fake,pre_output_old/train_img_list/id28_id17_0003.jpg,0.9781771898269653,
./input_old/1_fake/aigc/0631.mp4,AIGC,Fake,pre_output_old/train_img_list/0631.jpg,0.8687372803688049,
./input_old/1_fake/deepfake/id23_id25_0001.mp4,Deepfake,Fake,pre_output_old/train_img_list/id23_id25_0001.jpg,0.8578923940658569,
./input_old/1_fake/deepfake/id24_id25_0008.mp4,Deepfake,Fake,pre_output_old/train_img_list/id24_id25_0008.jpg,0.993846595287323,
./input_old/1_fake/aigc/1025.mp4,AIGC,Fake,pre_output_old/train_img_list/1025.jpg,0.9984315037727356,
./input_old/1_fake/deepfake/id37_id30_0004.mp4,Deepfake,Fake,pre_output_old/train_img_list/id37_id30_0004.jpg,0.9989162683486938,
./input_old/0_real/04276___0iLgWMeW2ew.4_6.mp4,Real,Real,pre_output_old/train_img_list/04276___0iLgWMeW2ew.4_6.jpg,0.021298859268426895,
./input_old/1_fake/deepfake/id19_id22_0001.mp4,Deepfake,Fake,pre_output_old/train_img_list/id19_id22_0001.jpg,0.9967566132545471,
./input_old/0_real/05089___AjGeAden9jk.11_1.mp4,Real,Real,pre_output_old/train_img_list/05089___AjGeAden9jk.11_1.jpg,0.025779489427804947,
./input_old/1_fake/deepfake/id31_id28_0007.mp4,Deepfake,Fake,pre_output_old/train_img_list/id31_id28_0007.jpg,0.9171056747436523,
./input_old/1_fake/aigc/0680.mp4,AIGC,Fake,pre_output_old/train_img_list/0680.jpg,0.9390669465065002,
./input_old/1_fake/deepfake/id19_id22_0002.mp4,Deepfake,Fake,pre_output_old/train_img_list/id19_id22_0002.jpg,0.9977966547012329,
./input_old/1_fake/deepfake/id26_id17_0008.mp4,Deepfake,Fake,pre_output_old/train_img_list/id26_id17_0008.jpg,0.9997335076332092,
./input_old/0_real/06055___7EndhykHOfk.1_1.mp4,Real,Real,pre_output_old/train_img_list/06055___7EndhykHOfk.1_1.jpg,0.0006791622727178037,
./input_old/0_real/00696___4k9L42pkh-o.12_0.mp4,Real,Real,pre_output_old/train_img_list/00696___4k9L42pkh-o.12_0.jpg,0.000164269091328606,
./input_old/0_real/02945___4OQCadCwVgs.3_4.mp4,Real,Real,pre_output_old/train_img_list/02945___4OQCadCwVgs.3_4.jpg,0.0003707522409968078,
./input_old/0_real/02144___04DrSFx3loI.1_0.mp4,Real,Real,pre_output_old/train_img_list/02144___04DrSFx3loI.1_0.jpg,0.010658824816346169,
./input_old/0_real/04017___2t-Tv7wUsGA.4_0.mp4,Real,Real,pre_output_old/train_img_list/04017___2t-Tv7wUsGA.4_0.jpg,0.00903445016592741,
./input_old/0_real/01928___1t3X4OZ232s.10_5.mp4,Real,Real,pre_output_old/train_img_list/01928___1t3X4OZ232s.10_5.jpg,0.012202189303934574,
./input_old/1_fake/deepfake/id33_id20_0009.mp4,Deepfake,Fake,pre_output_old/train_img_list/id33_id20_0009.jpg,0.999176561832428,
./input_old/0_real/02276___-9f-8mEBgmg.30_3.mp4,Real,Real,pre_output_old/train_img_list/02276___-9f-8mEBgmg.30_3.jpg,0.005301195662468672,
./input_old/0_real/05211___7Wg7_mOmUF4.0_0.mp4,Real,Real,pre_output_old/train_img_list/05211___7Wg7_mOmUF4.0_0.jpg,0.01932644098997116,
./input_old/0_real/03946___4VANyUPEn0g.4_1.mp4,Real,Real,pre_output_old/train_img_list/03946___4VANyUPEn0g.4_1.jpg,0.00015245562826748937,
./input_old/0_real/00063___1ksJFqO0sLU.2_2.mp4,Real,Real,pre_output_old/train_img_list/00063___1ksJFqO0sLU.2_2.jpg,0.017717385664582253,
./input_old/1_fake/deepfake/id10_id11_0004.mp4,Deepfake,Fake,pre_output_old/train_img_list/id10_id11_0004.jpg,0.9745555520057678,
./input_old/1_fake/aigc/1799.mp4,AIGC,Fake,pre_output_old/train_img_list/1799.jpg,0.9977655410766602,
./input_old/0_real/03228___0-HmSiGI1ik.2_0.mp4,Real,Real,pre_output_old/train_img_list/03228___0-HmSiGI1ik.2_0.jpg,0.0001747486530803144,
./input_old/0_real/00325___-twQy7Cgpqg.0_5.mp4,Real,Real,pre_output_old/train_img_list/00325___-twQy7Cgpqg.0_5.jpg,0.0010005340445786715,
./input_old/1_fake/deepfake/id16_id0_0012.mp4,Deepfake,Fake,pre_output_old/train_img_list/id16_id0_0012.jpg,0.9971721768379211,
./input_old/0_real/02138___4kFdWgE579Q.9_0.mp4,Real,Real,pre_output_old/train_img_list/02138___4kFdWgE579Q.9_0.jpg,0.00023274472914636135,
./input_old/1_fake/deepfake/id19_id22_0009.mp4,Deepfake,Fake,pre_output_old/train_img_list/id19_id22_0009.jpg,0.999629020690918,
./input_old/0_real/02392___0ldyL6tP7L8.11_0.mp4,Real,Real,pre_output_old/train_img_list/02392___0ldyL6tP7L8.11_0.jpg,3.7513396819122136e-05,
./input_old/0_real/04655___-0MDKmKs70g.0_6.mp4,Real,Real,pre_output_old/train_img_list/04655___-0MDKmKs70g.0_6.jpg,0.026774898171424866,
./input_old/1_fake/deepfake/id25_id22_0008.mp4,Deepfake,Fake,pre_output_old/train_img_list/id25_id22_0008.jpg,0.999782145023346,
./input_old/0_real/02663___4AV2OBzgqD0.0_6.mp4,Real,Real,pre_output_old/train_img_list/02663___4AV2OBzgqD0.0_6.jpg,0.16095928847789764,
./input_old/1_fake/deepfake/id21_id6_0006.mp4,Deepfake,Fake,pre_output_old/train_img_list/id21_id6_0006.jpg,0.9993282556533813,
./input_old/1_fake/deepfake/id3_id23_0007.mp4,Deepfake,Fake,pre_output_old/train_img_list/id3_id23_0007.jpg,0.9999252557754517,
./input_old/0_real/05528___6pHB0CgRBHg.16_3.mp4,Real,Real,pre_output_old/train_img_list/05528___6pHB0CgRBHg.16_3.jpg,0.7838406562805176,
./input_old/1_fake/deepfake/id26_id16_0006.mp4,Deepfake,Fake,pre_output_old/train_img_list/id26_id16_0006.jpg,0.9989420771598816,
./input_old/1_fake/deepfake/id37_id9_0001.mp4,Deepfake,Fake,pre_output_old/train_img_list/id37_id9_0001.jpg,0.9901551008224487,
./input_old/0_real/03490___2SOhRgsrNVw.13_0.mp4,Real,Real,pre_output_old/train_img_list/03490___2SOhRgsrNVw.13_0.jpg,0.0012669500429183245,
./input_old/0_real/01230___3QX-pFsLYo8.1_1.mp4,Real,Real,pre_output_old/train_img_list/01230___3QX-pFsLYo8.1_1.jpg,0.00012042665912304074,
./input_old/0_real/04092___-5HmIIoVF6U.0_1.mp4,Real,Real,pre_output_old/train_img_list/04092___-5HmIIoVF6U.0_1.jpg,4.868933501711581e-06,
./input_old/1_fake/deepfake/id30_id6_0006.mp4,Deepfake,Fake,pre_output_old/train_img_list/id30_id6_0006.jpg,0.946784496307373,
./input_old/0_real/04153___3PSofEQkTaw.7_1.mp4,Real,Real,pre_output_old/train_img_list/04153___3PSofEQkTaw.7_1.jpg,0.05178699269890785,
./input_old/0_real/01965___0kgURnNvcrQ.11_1.mp4,Real,Real,pre_output_old/train_img_list/01965___0kgURnNvcrQ.11_1.jpg,0.13822714984416962,
./input_old/0_real/05434___7gT1Tu4yVNE.16_2.mp4,Real,Real,pre_output_old/train_img_list/05434___7gT1Tu4yVNE.16_2.jpg,0.0003594214504119009,
./input_old/1_fake/deepfake/id26_id29_0009.mp4,Deepfake,Fake,pre_output_old/train_img_list/id26_id29_0009.jpg,0.9996312856674194,
./input_old/0_real/03552___10PdhgWBQpY.13_0.mp4,Real,Real,pre_output_old/train_img_list/03552___10PdhgWBQpY.13_0.jpg,0.0001317422866122797,
./input_old/0_real/02340___5M5GwBtvmh4.13_2.mp4,Real,Real,pre_output_old/train_img_list/02340___5M5GwBtvmh4.13_2.jpg,0.0011632861569523811,
./input_old/0_real/05900___BZnv2tCSDW4.9_0.mp4,Real,Real,pre_output_old/train_img_list/05900___BZnv2tCSDW4.9_0.jpg,0.000345325272064656,
./input_old/0_real/01106___1GtV6uZBKOU.11_0.mp4,Real,Real,pre_output_old/train_img_list/01106___1GtV6uZBKOU.11_0.jpg,0.0004835394793190062,
./input_old/1_fake/aigc/1992.mp4,AIGC,Fake,pre_output_old/train_img_list/1992.jpg,0.9930742979049683,
./input_old/0_real/04071___0-majycx6H0.15_1.mp4,Real,Real,pre_output_old/train_img_list/04071___0-majycx6H0.15_1.jpg,0.007125664968043566,
./input_old/0_real/04177___3-CDne4XMCk.0_0.mp4,Real,Real,pre_output_old/train_img_list/04177___3-CDne4XMCk.0_0.jpg,0.0015928829088807106,
./input_old/1_fake/deepfake/id27_id24_0006.mp4,Deepfake,Fake,pre_output_old/train_img_list/id27_id24_0006.jpg,0.999936580657959,
./input_old/0_real/05720___85A2rWA5O3o.1_2.mp4,Real,Real,pre_output_old/train_img_list/05720___85A2rWA5O3o.1_2.jpg,0.20418785512447357,
./input_old/1_fake/deepfake/id26_id27_0001.mp4,Deepfake,Fake,pre_output_old/train_img_list/id26_id27_0001.jpg,0.9791628122329712,
./input_old/0_real/01526___4R_FhFTjiLI.0_5.mp4,Real,Real,pre_output_old/train_img_list/01526___4R_FhFTjiLI.0_5.jpg,0.0004553803300950676,
./input_old/1_fake/deepfake/id20_id35_0009.mp4,Deepfake,Fake,pre_output_old/train_img_list/id20_id35_0009.jpg,0.9999566078186035,
./input_old/1_fake/aigc/0434.mp4,AIGC,Fake,pre_output_old/train_img_list/0434.jpg,0.9922856092453003,
./input_old/0_real/00440___5Go7D6rIWxU.5_0.mp4,Real,Real,pre_output_old/train_img_list/00440___5Go7D6rIWxU.5_0.jpg,0.0028566522523760796,
./input_old/1_fake/aigc/1934.mp4,AIGC,Fake,pre_output_old/train_img_list/1934.jpg,0.9247444272041321,
./input_old/0_real/05222___7tBHSfot3Co.7_0.mp4,Real,Real,pre_output_old/train_img_list/05222___7tBHSfot3Co.7_0.jpg,0.0002844851405825466,
./input_old/1_fake/deepfake/id20_id32_0006.mp4,Deepfake,Fake,pre_output_old/train_img_list/id20_id32_0006.jpg,0.99598628282547,
./input_old/1_fake/deepfake/id20_id19_0006.mp4,Deepfake,Fake,pre_output_old/train_img_list/id20_id19_0006.jpg,0.9940337538719177,
./input_old/1_fake/deepfake/id39_id46_0002.mp4,Deepfake,Fake,pre_output_old/train_img_list/id39_id46_0002.jpg,0.9900782108306885,
./input_old/0_real/02136___-8ON1ubutq4.10_0.mp4,Real,Real,pre_output_old/train_img_list/02136___-8ON1ubutq4.10_0.jpg,0.0004050927236676216,
./input_old/1_fake/deepfake/id28_id19_0002.mp4,Deepfake,Fake,pre_output_old/train_img_list/id28_id19_0002.jpg,0.9982396364212036,
./input_old/1_fake/deepfake/id20_id31_0002.mp4,Deepfake,Fake,pre_output_old/train_img_list/id20_id31_0002.jpg,0.9976182579994202,
./input_old/1_fake/deepfake/id41_id43_0000.mp4,Deepfake,Fake,pre_output_old/train_img_list/id41_id43_0000.jpg,0.9997132420539856,
./input_old/1_fake/aigc/0683.mp4,AIGC,Fake,pre_output_old/train_img_list/0683.jpg,0.9789856672286987,
./input_old/0_real/00716___-c4cJhTi0rw.25_0.mp4,Real,Real,pre_output_old/train_img_list/00716___-c4cJhTi0rw.25_0.jpg,0.2306075394153595,
./input_old/1_fake/deepfake/id37_id23_0002.mp4,Deepfake,Fake,pre_output_old/train_img_list/id37_id23_0002.jpg,0.8081983923912048,
./input_old/1_fake/deepfake/id29_id26_0004.mp4,Deepfake,Fake,pre_output_old/train_img_list/id29_id26_0004.jpg,0.9976857900619507,
./input_old/1_fake/aigc/1515.mp4,AIGC,Fake,pre_output_old/train_img_list/1515.jpg,0.8336789608001709,
./input_old/0_real/02212___4VH4SaTRThk.2_0.mp4,Real,Real,pre_output_old/train_img_list/02212___4VH4SaTRThk.2_0.jpg,3.1067080271895975e-05,
./input_old/0_real/00940___03Gc_zho-rg.1_4.mp4,Real,Real,pre_output_old/train_img_list/00940___03Gc_zho-rg.1_4.jpg,0.019460467621684074,
./input_old/0_real/05309___8nI9CO8DpUc.3_0.mp4,Real,Real,pre_output_old/train_img_list/05309___8nI9CO8DpUc.3_0.jpg,0.005133563186973333,
./input_old/1_fake/deepfake/id20_id9_0001.mp4,Deepfake,Fake,pre_output_old/train_img_list/id20_id9_0001.jpg,0.9928295016288757,
./input_old/0_real/00176___-ZgG-ekAFHk.0_5.mp4,Real,Real,pre_output_old/train_img_list/00176___-ZgG-ekAFHk.0_5.jpg,0.05874345451593399,
./input_old/0_real/02335___-jTpbAK9Kgw.2_1.mp4,Real,Real,pre_output_old/train_img_list/02335___-jTpbAK9Kgw.2_1.jpg,0.038897544145584106,
./input_old/0_real/00724___0h8GzRWCbJU.0_0.mp4,Real,Real,pre_output_old/train_img_list/00724___0h8GzRWCbJU.0_0.jpg,0.8515142798423767,
./input_old/1_fake/aigc/1824.mp4,AIGC,Fake,pre_output_old/train_img_list/1824.jpg,0.8306713700294495,
./input_old/0_real/01774___28Aya7haXj4.19_0.mp4,Real,Real,pre_output_old/train_img_list/01774___28Aya7haXj4.19_0.jpg,0.007162450347095728,
./input_old/1_fake/deepfake/id3_id17_0002.mp4,Deepfake,Fake,pre_output_old/train_img_list/id3_id17_0002.jpg,0.9938501119613647,
./input_old/0_real/05582___8Q5_0GOMbyE.0_2.mp4,Real,Real,pre_output_old/train_img_list/05582___8Q5_0GOMbyE.0_2.jpg,0.0029384675435721874,
./input_old/0_real/03882___2xxgWicMdlk.0_0.mp4,Real,Real,pre_output_old/train_img_list/03882___2xxgWicMdlk.0_0.jpg,0.06864127516746521,
./input_old/0_real/04562___33t3Cj6eDz8.11_2.mp4,Real,Real,pre_output_old/train_img_list/04562___33t3Cj6eDz8.11_2.jpg,0.06478297710418701,
./input_old/0_real/00551___2ntiOQIiUnA.14_1.mp4,Real,Real,pre_output_old/train_img_list/00551___2ntiOQIiUnA.14_1.jpg,0.007143289782106876,
./input_old/1_fake/deepfake/id33_id23_0003.mp4,Deepfake,Fake,pre_output_old/train_img_list/id33_id23_0003.jpg,0.9996116757392883,
./input_old/1_fake/aigc/0283.mp4,AIGC,Fake,pre_output_old/train_img_list/0283.jpg,0.9945569038391113,
./input_old/0_real/03054___3IayJKeM7iQ.4_0.mp4,Real,Real,pre_output_old/train_img_list/03054___3IayJKeM7iQ.4_0.jpg,0.00920108612626791,
./input_old/1_fake/deepfake/id2_id17_0007.mp4,Deepfake,Fake,pre_output_old/train_img_list/id2_id17_0007.jpg,0.999823272228241,
./input_old/0_real/01710___2_wdaHn8ZcY.0_5.mp4,Real,Real,pre_output_old/train_img_list/01710___2_wdaHn8ZcY.0_5.jpg,0.01857217773795128,
./input_old/1_fake/aigc/1912.mp4,AIGC,Fake,pre_output_old/train_img_list/1912.jpg,0.8097758293151855,
./input_old/1_fake/deepfake/id40_id43_0005.mp4,Deepfake,Fake,pre_output_old/train_img_list/id40_id43_0005.jpg,0.9986218214035034,
./input_old/0_real/01491___0PRPkc7Lkbs.11_6.mp4,Real,Real,pre_output_old/train_img_list/01491___0PRPkc7Lkbs.11_6.jpg,0.0007791894604451954,
./input_old/0_real/02710___0GEdHFyt0wo.2_1.mp4,Real,Real,pre_output_old/train_img_list/02710___0GEdHFyt0wo.2_1.jpg,0.5035424828529358,
./input_old/0_real/04587___35upVud8BRY.12_0.mp4,Real,Real,pre_output_old/train_img_list/04587___35upVud8BRY.12_0.jpg,0.0024992895778268576,
./input_old/0_real/00691___0sZhVqyMG5s.1_5.mp4,Real,Real,pre_output_old/train_img_list/00691___0sZhVqyMG5s.1_5.jpg,0.0002220826136181131,
./input_old/0_real/03800___56SJINNvDkI.17_1.mp4,Real,Real,pre_output_old/train_img_list/03800___56SJINNvDkI.17_1.jpg,0.07875875383615494,
./input_old/1_fake/deepfake/id21_id17_0009.mp4,Deepfake,Fake,pre_output_old/train_img_list/id21_id17_0009.jpg,0.9985406398773193,
./input_old/1_fake/deepfake/id32_id37_0000.mp4,Deepfake,Fake,pre_output_old/train_img_list/id32_id37_0000.jpg,0.9992311000823975,
./input_old/0_real/06101___A3GzPrewcRE.12_0.mp4,Real,Real,pre_output_old/train_img_list/06101___A3GzPrewcRE.12_0.jpg,0.21283723413944244,
./input_old/1_fake/deepfake/id37_id35_0001.mp4,Deepfake,Fake,pre_output_old/train_img_list/id37_id35_0001.jpg,0.998414158821106,
./input_old/1_fake/deepfake/id29_id34_0008.mp4,Deepfake,Fake,pre_output_old/train_img_list/id29_id34_0008.jpg,0.9903653860092163,
./input_old/0_real/05935___8NLnQefmHs0.12_4.mp4,Real,Real,pre_output_old/train_img_list/05935___8NLnQefmHs0.12_4.jpg,0.2695680558681488,
./input_old/1_fake/deepfake/id26_id9_0003.mp4,Deepfake,Fake,pre_output_old/train_img_list/id26_id9_0003.jpg,0.9994018077850342,
./input_old/0_real/00856___45PVdLzVUuk.10_2.mp4,Real,Real,pre_output_old/train_img_list/00856___45PVdLzVUuk.10_2.jpg,0.004421777557581663,
./input_old/1_fake/deepfake/id26_id31_0002.mp4,Deepfake,Fake,pre_output_old/train_img_list/id26_id31_0002.jpg,0.9988518953323364,
./input_old/1_fake/aigc/0998.mp4,AIGC,Fake,pre_output_old/train_img_list/0998.jpg,0.984237015247345,
./input_old/1_fake/aigc/1758.mp4,AIGC,Fake,pre_output_old/train_img_list/1758.jpg,0.4080280363559723,
./input_old/1_fake/deepfake/id20_id38_0002.mp4,Deepfake,Fake,pre_output_old/train_img_list/id20_id38_0002.jpg,0.999232292175293,
./input_old/0_real/03013___0UrSQSoowwo.8_3.mp4,Real,Real,pre_output_old/train_img_list/03013___0UrSQSoowwo.8_3.jpg,0.024488793686032295,
./input_old/1_fake/deepfake/id25_id26_0000.mp4,Deepfake,Fake,pre_output_old/train_img_list/id25_id26_0000.jpg,0.9880080223083496,
./input_old/1_fake/deepfake/id28_id0_0007.mp4,Deepfake,Fake,pre_output_old/train_img_list/id28_id0_0007.jpg,0.9994463324546814,
./input_old/0_real/04456___2GPJYALTgaQ.10_0.mp4,Real,Real,pre_output_old/train_img_list/04456___2GPJYALTgaQ.10_0.jpg,0.002384317573159933,
./input_old/1_fake/aigc/0025.mp4,AIGC,Fake,pre_output_old/train_img_list/0025.jpg,0.997857391834259,
./input_old/0_real/00345___34YN31ZlSY8.9_0.mp4,Real,Real,pre_output_old/train_img_list/00345___34YN31ZlSY8.9_0.jpg,0.00123232277110219,
./input_old/1_fake/aigc/0678.mp4,AIGC,Fake,pre_output_old/train_img_list/0678.jpg,0.9966722726821899,
./input_old/1_fake/deepfake/id19_id22_0005.mp4,Deepfake,Fake,pre_output_old/train_img_list/id19_id22_0005.jpg,0.9993207454681396,
./input_old/1_fake/aigc/0197.mp4,AIGC,Fake,pre_output_old/train_img_list/0197.jpg,0.7169415950775146,
